name,place_id,price_level,rating,user_ratings_total,meal_delivery,meal_takeaway,restaurant,bar,cafe,id,user,is_elite,rank,text,stars,value_date,unit_date,days_ago,covid_month,is_covid
Sciuscià Milano,ChIJBTasMz7BhkcRDmqooZSM8jk,2.0,4.3,697,True,True,True,False,False,ChZDSUhNMG9nS0VJQ0FnSUM4X2ZqVE9REAE,Alvise Weisz,1,5,,4,7,months,210,4,True
Sciuscià Milano,ChIJBTasMz7BhkcRDmqooZSM8jk,2.0,4.3,697,True,True,True,False,False,ChZDSUhNMG9nS0VJQ0FnSUM4aGJuRVd3EAE,Mario Fortunato,0,56,"(Translated by Google) Excellent restaurant, fresh fish and traditional Campania dishes. Excellent pasta and potatoes (Original) Ottimo ristorante, pesce fresco e piatti della tradizione campana. Ottima la pasta e patate",5,7,months,210,4,True
Sciuscià Milano,ChIJBTasMz7BhkcRDmqooZSM8jk,2.0,4.3,697,True,True,True,False,False,ChZDSUhNMG9nS0VJQ0FnSUM4eVlmaFBBEAE,massimo revelli,1,20,(Translated by Google) Excellent food and impeccable service (Original) Ottimo cibo e servizio impeccabile,5,7,months,210,4,True
Sciuscià Milano,ChIJBTasMz7BhkcRDmqooZSM8jk,2.0,4.3,697,True,True,True,False,False,ChdDSUhNMG9nS0VJQ0FnSUM4aVpiNHdRRRAB,Bruno Formento,0,0,,2,7,months,210,4,True
Sciuscià Milano,ChIJBTasMz7BhkcRDmqooZSM8jk,2.0,4.3,697,True,True,True,False,False,ChZDSUhNMG9nS0VJQ0FnSUM4M3VDeFhREAE,Francesca Fabris,0,182,(Translated by Google) Elegant setting and super courteous waiters. Discreet pizza (Original) Ambiente elegante e camerieri super cortesi. Pizza discreta,4,7,months,210,4,True
Sciuscià Milano,ChIJBTasMz7BhkcRDmqooZSM8jk,2.0,4.3,697,True,True,True,False,False,ChdDSUhNMG9nS0VJQ0FnSUM4dHVXLXFRRRAB,giuseppe planu,1,10,"(Translated by Google) A very good restaurant, delicious food, great staff. Compliments!! (Original) Un ottimo ristorante, cibo delizioso, ottimo staff. Complimenti!!",5,7,months,210,4,True
Sciuscià Milano,ChIJBTasMz7BhkcRDmqooZSM8jk,2.0,4.3,697,True,True,True,False,False,ChZDSUhNMG9nS0VJQ0FnSUM4bHZURUNBEAE,Matteo Abedinaj,0,4,,5,7,months,210,4,True
Sciuscià Milano,ChIJBTasMz7BhkcRDmqooZSM8jk,2.0,4.3,697,True,True,True,False,False,ChdDSUhNMG9nS0VJQ0FnSUM4eHRia3N3RRAB,Serena Patuzzo,1,4,,5,8,months,240,3,True
Sciuscià Milano,ChIJBTasMz7BhkcRDmqooZSM8jk,2.0,4.3,697,True,True,True,False,False,ChdDSUhNMG9nS0VJQ0FnSUM4dXFqZjdBRRAB,Luca Santangelo,1,1,,5,8,months,240,3,True
Sciuscià Milano,ChIJBTasMz7BhkcRDmqooZSM8jk,2.0,4.3,697,True,True,True,False,False,ChZDSUhNMG9nS0VJQ0FnSUM4cW9uYVp3EAE,Francesca Cigola,1,43,,5,8,months,240,3,True
Sciuscià Milano,ChIJBTasMz7BhkcRDmqooZSM8jk,2.0,4.3,697,True,True,True,False,False,ChZDSUhNMG9nS0VJQ0FnSUM4eXNDV0lBEAE,Elisabetta Landau,0,0,,3,8,months,240,3,True
Sciuscià Milano,ChIJBTasMz7BhkcRDmqooZSM8jk,2.0,4.3,697,True,True,True,False,False,ChZDSUhNMG9nS0VJQ0FnSUM4c3NfQUp3EAE,Umberto Zamberletti,0,104,"(Translated by Google) Excellent pizza, courteous staff, and meloncello at the end (Original) Ottima pizza, personale cortese, e il meloncello alla fine",5,8,months,240,3,True
Sciuscià Milano,ChIJBTasMz7BhkcRDmqooZSM8jk,2.0,4.3,697,True,True,True,False,False,ChdDSUhNMG9nS0VJQ0FnSURNZ08zYXNRRRAB,Vincenzo Liguoro,1,122,(Translated by Google) Nice restaurant and really good food (Original) Bel ristorante e cibo veramente buono,5,8,months,240,3,True
Sciuscià Milano,ChIJBTasMz7BhkcRDmqooZSM8jk,2.0,4.3,697,True,True,True,False,False,ChZDSUhNMG9nS0VJQ0FnSUM4b3B2QmNnEAE,Sara Lo Surdo,1,2,,4,8,months,240,3,True
Sciuscià Milano,ChIJBTasMz7BhkcRDmqooZSM8jk,2.0,4.3,697,True,True,True,False,False,ChdDSUhNMG9nS0VJQ0FnSUM4b3ZHdWlBRRAB,mario aloi,0,6,,3,8,months,240,3,True
Sciuscià Milano,ChIJBTasMz7BhkcRDmqooZSM8jk,2.0,4.3,697,True,True,True,False,False,ChdDSUhNMG9nS0VJQ0FnSUM4b3BHQzhRRRAB,Gabriella Bellere',1,25,"(Translated by Google) I didn't know the place. It was recommended by a friend of my niece. We were a large number and we were all pleasantly surprised with both the food and the service. The restaurant is welcoming, the area well …",5,8,months,240,3,True
Sciuscià Milano,ChIJBTasMz7BhkcRDmqooZSM8jk,2.0,4.3,697,True,True,True,False,False,ChdDSUhNMG9nS0VJQ0FnSUM4d3VQdW5RRRAB,Rita Quinto,0,38,(Translated by Google) A very bad baba cake. (Original) Una torta baba' schifosissima.,2,8,months,240,3,True
Sciuscià Milano,ChIJBTasMz7BhkcRDmqooZSM8jk,2.0,4.3,697,True,True,True,False,False,ChZDSUhNMG9nS0VJQ0FnSUM4Z283bVlREAE,Silvia Gambino,1,1,,5,8,months,240,3,True
Sciuscià Milano,ChIJBTasMz7BhkcRDmqooZSM8jk,2.0,4.3,697,True,True,True,False,False,ChZDSUhNMG9nS0VJQ0FnSUM4ak9HR0lnEAE,Michele Castore,1,3,,4,8,months,240,3,True
Sciuscià Milano,ChIJBTasMz7BhkcRDmqooZSM8jk,2.0,4.3,697,True,True,True,False,False,ChZDSUhNMG9nS0VJQ0FnSURjbTYzTkpBEAE,Carmelo Figura,0,12,(Translated by Google) Neapolitan Doc! (Original) Napoletano Doc!,4,8,months,240,3,True
Sciuscià Milano,ChIJBTasMz7BhkcRDmqooZSM8jk,2.0,4.3,697,True,True,True,False,False,ChdDSUhNMG9nS0VJQ0FnSURjNl9LVXl3RRAB,LorenzoM1980,0,0,,5,8,months,240,3,True
Sciuscià Milano,ChIJBTasMz7BhkcRDmqooZSM8jk,2.0,4.3,697,True,True,True,False,False,ChZDSUhNMG9nS0VJQ0FnSURjNi1MaFhREAE,Alessandro Turato,1,4,,5,8,months,240,3,True
Sciuscià Milano,ChIJBTasMz7BhkcRDmqooZSM8jk,2.0,4.3,697,True,True,True,False,False,ChZDSUhNMG9nS0VJQ0FnSURjNi1DOGJBEAE,Ivan Melis,1,3,,4,8,months,240,3,True
Sciuscià Milano,ChIJBTasMz7BhkcRDmqooZSM8jk,2.0,4.3,697,True,True,True,False,False,ChZDSUhNMG9nS0VJQ0FnSURjMGF1SkpnEAE,Lorenzo Farneti,0,66,(Translated by Google) great fantastic Neapolitan cuisine (Original) ottimo cucina napoletana fantastica,5,8,months,240,3,True
Sciuscià Milano,ChIJBTasMz7BhkcRDmqooZSM8jk,2.0,4.3,697,True,True,True,False,False,ChdDSUhNMG9nS0VJQ0FnSURjdXQ3Z3NRRRAB,Fedele Sforza,0,58,,4,8,months,240,3,True
Sciuscià Milano,ChIJBTasMz7BhkcRDmqooZSM8jk,2.0,4.3,697,True,True,True,False,False,ChdDSUhNMG9nS0VJQ0FnSURjdXJqLTZRRRAB,Oscar Fossati,0,155,"(Translated by Google) Very welcoming place, really good pizza! (Original) Locale molto accogliente la pizza veramente buona !",5,8,months,240,3,True
Sciuscià Milano,ChIJBTasMz7BhkcRDmqooZSM8jk,2.0,4.3,697,True,True,True,False,False,ChZDSUhNMG9nS0VJQ0FnSURjMm9UcERREAE,Marco Fera,0,17,,4,8,months,240,3,True
Sciuscià Milano,ChIJBTasMz7BhkcRDmqooZSM8jk,2.0,4.3,697,True,True,True,False,False,ChZDSUhNMG9nS0VJQ0FnSURjNnNXX2Z3EAE,Raffaella Bevilacqua,0,45,(Translated by Google) Very fresh and tasty fish. Well-spaced outdoor tables. Quiet environment. We speak very well (Original) Pesce freschissimo e cucinato in modo gustoso. Tavoli all' aperto ben distanziati. Ambiente tranquillo. Si parla molto bene,5,8,months,240,3,True
Sciuscià Milano,ChIJBTasMz7BhkcRDmqooZSM8jk,2.0,4.3,697,True,True,True,False,False,ChdDSUhNMG9nS0VJQ0FnSURjNnRHdHB3RRAB,Krzysztof Antoniuk,0,0,,5,8,months,240,3,True
Sciuscià Milano,ChIJBTasMz7BhkcRDmqooZSM8jk,2.0,4.3,697,True,True,True,False,False,ChZDSUhNMG9nS0VJQ0FnSURjclBQeVpnEAE,Claudio Tenneriello,1,9,,5,9,months,270,2,True
Sciuscià Milano,ChIJBTasMz7BhkcRDmqooZSM8jk,2.0,4.3,697,True,True,True,False,False,ChdDSUhNMG9nS0VJQ0FnSURjekl2UW9BRRAB,Ignazio Caredda,0,0,,5,9,months,270,2,True
Sciuscià Milano,ChIJBTasMz7BhkcRDmqooZSM8jk,2.0,4.3,697,True,True,True,False,False,ChdDSUhNMG9nS0VJQ0FnSURjek5iUjBBRRAB,Daria Miriam Re,0,10,,5,9,months,270,2,True
Sciuscià Milano,ChIJBTasMz7BhkcRDmqooZSM8jk,2.0,4.3,697,True,True,True,False,False,ChZDSUhNMG9nS0VJQ0FnSURjLU5hS0xREAE,martin 90,0,7,,5,9,months,270,2,True
Sciuscià Milano,ChIJBTasMz7BhkcRDmqooZSM8jk,2.0,4.3,697,True,True,True,False,False,ChdDSUhNMG9nS0VJQ0FnSURjMk1HQ3pRRRAB,Andrea Mori,0,9,,4,9,months,270,2,True
Sciuscià Milano,ChIJBTasMz7BhkcRDmqooZSM8jk,2.0,4.3,697,True,True,True,False,False,ChZDSUhNMG9nS0VJQ0FnSURjOE9pVFd3EAE,Giulia,0,0,,5,9,months,270,2,True
Sciuscià Milano,ChIJBTasMz7BhkcRDmqooZSM8jk,2.0,4.3,697,True,True,True,False,False,ChZDSUhNMG9nS0VJQ0FnSURjOE9qbE93EAE,Giulia De Iorio,0,0,,5,9,months,270,2,True
Sciuscià Milano,ChIJBTasMz7BhkcRDmqooZSM8jk,2.0,4.3,697,True,True,True,False,False,ChZDSUhNMG9nS0VJQ0FnSURjd09MOEFREAE,Stefania Valera,1,5,"(Translated by Google) Always super friendly and available even in this period. Great pizza, be on the safe side (Original) Sempre super cordiali e disponibili anche in questo periodo. Pizza ottima, andate sul sicuro",5,9,months,270,2,True
Sciuscià Milano,ChIJBTasMz7BhkcRDmqooZSM8jk,2.0,4.3,697,True,True,True,False,False,ChdDSUhNMG9nS0VJQ0FnSURjZ003SHJ3RRAB,Marika Radaelli,1,2,,5,9,months,270,2,True
Sciuscià Milano,ChIJBTasMz7BhkcRDmqooZSM8jk,2.0,4.3,697,True,True,True,False,False,ChZDSUhNMG9nS0VJQ0FnSUNjMTZPOElBEAE,Nicola Ravaioli,1,2,"(Translated by Google) Order two pizzas with home delivery due to lockdown: they arrived on time, along with a beer, zeppoline and (not trivial) hot and delicious. It is a pity that you cannot also consume your excellent coffee and …",5,10,months,300,1,True
Sciuscià Milano,ChIJBTasMz7BhkcRDmqooZSM8jk,2.0,4.3,697,True,True,True,False,False,ChdDSUhNMG9nS0VJQ0FnSUNjNjh5QzJBRRAB,G. A.,1,41,"(Translated by Google) I purchased a Neapolitan pastiera in this pastry shop during the Covid-19 emergency, therefore with home delivery, under the advice of a friend of mine as I did not know it. Well what to say, the pastiera was simply …",5,10,months,300,1,True
Sciuscià Milano,ChIJBTasMz7BhkcRDmqooZSM8jk,2.0,4.3,697,True,True,True,False,False,ChdDSUhNMG9nS0VJQ0FnSUNjazlXbmx3RRAB,rongrong dai,0,27,,3,11,months,330,0,True
Sciuscià Milano,ChIJBTasMz7BhkcRDmqooZSM8jk,2.0,4.3,697,True,True,True,False,False,ChZDSUhNMG9nS0VJQ0FnSURzdnMtN0JnEAE,Massimo Cremonesi,1,5,"(Translated by Google) As a fish restaurant ....... to avoid, otherwise no comment that it is better. (Original) Come ristorante di pesce....... da evitare, per il resto no comment che è meglio.",2,a,year,365,-1,False
Sciuscià Milano,ChIJBTasMz7BhkcRDmqooZSM8jk,2.0,4.3,697,True,True,True,False,False,ChZDSUhNMG9nS0VJQ0FnSURzaXEtU1NBEAE,Federica De Vellis,0,2,,5,a,year,365,-1,False
Sciuscià Milano,ChIJBTasMz7BhkcRDmqooZSM8jk,2.0,4.3,697,True,True,True,False,False,ChZDSUhNMG9nS0VJQ0FnSURza3JTS09BEAE,LUIGI ROSSI,1,3,,5,a,year,365,-1,False
Sciuscià Milano,ChIJBTasMz7BhkcRDmqooZSM8jk,2.0,4.3,697,True,True,True,False,False,ChZDSUhNMG9nS0VJQ0FnSURzd3I3RldBEAE,Fabio Bonaventura,0,240,"(Translated by Google) Good restaurant with fixed price lunch menu accessible to all, quite chaotic and often waiting even if you book the table. I have tried pizzas, first and second courses and everything has always gone well. The plus is …",4,a,year,365,-1,False
Sciuscià Milano,ChIJBTasMz7BhkcRDmqooZSM8jk,2.0,4.3,697,True,True,True,False,False,ChZDSUhNMG9nS0VJQ0FnSURzaE9xR1p3EAE,Mia Bieler,0,4,,4,a,year,365,-1,False
Sciuscià Milano,ChIJBTasMz7BhkcRDmqooZSM8jk,2.0,4.3,697,True,True,True,False,False,ChdDSUhNMG9nS0VJQ0FnSURzbU52T3B3RRAB,Annarita Inserra,0,0,,4,a,year,365,-1,False
Sciuscià Milano,ChIJBTasMz7BhkcRDmqooZSM8jk,2.0,4.3,697,True,True,True,False,False,ChZDSUhNMG9nS0VJQ0FnSURzNElMYmV3EAE,Domenico Di Maggio,1,12,(Translated by Google) delicious pizza and fantastic location. Excellent value for money. (Original) pizza buonissima e location fantastica. Ottimo rapporto qualità prezzo.,5,a,year,365,-1,False
Sciuscià Milano,ChIJBTasMz7BhkcRDmqooZSM8jk,2.0,4.3,697,True,True,True,False,False,ChZDSUhNMG9nS0VJQ0FnSURzNExUaFdREAE,Pietro Giannini,0,14,"(Translated by Google) Located in the central area of ​​Milan Sempione, the restaurant is clean and tidy, not many tables available. Quick service, with kind, efficient and helpful staff, never intrusive. For lunch, it also offers several …",5,a,year,365,-1,False
Sciuscià Milano,ChIJBTasMz7BhkcRDmqooZSM8jk,2.0,4.3,697,True,True,True,False,False,ChZDSUhNMG9nS0VJQ0FnSURzb0pUNktnEAE,Gilberto Figini,0,13,"(Translated by Google) Neapolitan corner in Sarpi area. They indicated the place for the Neapolitan peculiarities, I would recommend it in my turn. The managers of the restaurant are always available and attentive to quality (Original) …",4,a,year,365,-1,False
Sciuscià Milano,ChIJBTasMz7BhkcRDmqooZSM8jk,2.0,4.3,697,True,True,True,False,False,ChdDSUhNMG9nS0VJQ0FnSUNzejYtWWlRRRAB,Coralie Laurent,1,2,,4,a,year,365,-1,False
Sciuscià Milano,ChIJBTasMz7BhkcRDmqooZSM8jk,2.0,4.3,697,True,True,True,False,False,ChZDSUhNMG9nS0VJQ0FnSUNzcDlMbktBEAE,Paolo Nardone,1,2,"(Translated by Google) Delicious pizza, nice owner (Original) Pizza buonissima, proprietario simpatico",5,a,year,365,-1,False
Sciuscià Milano,ChIJBTasMz7BhkcRDmqooZSM8jk,2.0,4.3,697,True,True,True,False,False,ChdDSUhNMG9nS0VJQ0FnSUNzeDdTMHJnRRAB,Sergio,0,19,,4,a,year,365,-1,False
Sciuscià Milano,ChIJBTasMz7BhkcRDmqooZSM8jk,2.0,4.3,697,True,True,True,False,False,ChZDSUhNMG9nS0VJQ0FnSUNzMl9iQUt3EAE,Pino Mantovano,0,100,(Translated by Google) Excellent coffee ..... and more (Original) Ottimo caffè.....ed altro,5,a,year,365,-1,False
Sciuscià Milano,ChIJBTasMz7BhkcRDmqooZSM8jk,2.0,4.3,697,True,True,True,False,False,ChZDSUhNMG9nS0VJQ0FnSUNzczgyYkxREAE,Giuseppe Secomandi,0,0,,4,a,year,365,-1,False
Sciuscià Milano,ChIJBTasMz7BhkcRDmqooZSM8jk,2.0,4.3,697,True,True,True,False,False,ChdDSUhNMG9nS0VJQ0FnSUNzczdIU3NnRRAB,Luca De Paulis,0,0,,5,a,year,365,-1,False
Sciuscià Milano,ChIJBTasMz7BhkcRDmqooZSM8jk,2.0,4.3,697,True,True,True,False,False,ChdDSUhNMG9nS0VJQ0FnSUNzNC1paGlBRRAB,Marco Bancale,0,40,"(Translated by Google) one of the best pizzas I have ever eaten, very varied tastes and of all types (Original) una delle pizze più buone che io abbia mai mangiato, gusti molto variegati e di tutti i tipi",5,a,year,365,-1,False
Sciuscià Milano,ChIJBTasMz7BhkcRDmqooZSM8jk,2.0,4.3,697,True,True,True,False,False,ChZDSUhNMG9nS0VJQ0FnSUNzM2JmaFVBEAE,carla morbioli,1,16,,5,a,year,365,-1,False
Sciuscià Milano,ChIJBTasMz7BhkcRDmqooZSM8jk,2.0,4.3,697,True,True,True,False,False,ChZDSUhNMG9nS0VJQ0FnSUNzamZTYk1nEAE,Rita Savino,0,0,,5,a,year,365,-1,False
Sciuscià Milano,ChIJBTasMz7BhkcRDmqooZSM8jk,2.0,4.3,697,True,True,True,False,False,ChdDSUhNMG9nS0VJQ0FnSUNzamVpMTV3RRAB,Marialuisa G.,1,13,,4,a,year,365,-1,False
Sciuscià Milano,ChIJBTasMz7BhkcRDmqooZSM8jk,2.0,4.3,697,True,True,True,False,False,ChdDSUhNMG9nS0VJQ0FnSUNzNWJ5TnBnRRAB,Stefano Fondacaro,0,91,,5,a,year,365,-1,False
Sciuscià Milano,ChIJBTasMz7BhkcRDmqooZSM8jk,2.0,4.3,697,True,True,True,False,False,ChdDSUhNMG9nS0VJQ0FnSUNzcGJpa3hBRRAB,Giuseppe Orsini,1,9,,4,a,year,365,-1,False
Sciuscià Milano,ChIJBTasMz7BhkcRDmqooZSM8jk,2.0,4.3,697,True,True,True,False,False,ChZDSUhNMG9nS0VJQ0FnSUNzdWZmc0ZREAE,Andrea Guerritore,0,0,,5,a,year,365,-1,False
Sciuscià Milano,ChIJBTasMz7BhkcRDmqooZSM8jk,2.0,4.3,697,True,True,True,False,False,ChZDSUhNMG9nS0VJQ0FnSUNzbnBlX0V3EAE,Vladyslav Yarovyi,0,5,,5,a,year,365,-1,False
Sciuscià Milano,ChIJBTasMz7BhkcRDmqooZSM8jk,2.0,4.3,697,True,True,True,False,False,ChZDSUhNMG9nS0VJQ0FnSUNzbnVudkJnEAE,Gaspare Baioni,1,12,(Translated by Google) friendliness and quality at a good price (Original) cordialità e qualità a buon prezzo,5,a,year,365,-1,False
Sciuscià Milano,ChIJBTasMz7BhkcRDmqooZSM8jk,2.0,4.3,697,True,True,True,False,False,ChdDSUhNMG9nS0VJQ0FnSUNzN3NtR3dnRRAB,Peppe Palermiti,0,58,"(Translated by Google) I'm sorry we can't give this fantastic place 6 stars. Spectacular curly and shortcrust pastry, San zeppole. Giuseppe divine, superb chocolate caprese, amazing babà. Coffee 10 is praise. Naples to Milan. W Naples and …",5,a,year,365,-1,False
Sciuscià Milano,ChIJBTasMz7BhkcRDmqooZSM8jk,2.0,4.3,697,True,True,True,False,False,ChZDSUhNMG9nS0VJQ0FnSUNzenJqa0lREAE,Raffaella Rip,0,0,,5,a,year,365,-1,False
Sciuscià Milano,ChIJBTasMz7BhkcRDmqooZSM8jk,2.0,4.3,697,True,True,True,False,False,ChZDSUhNMG9nS0VJQ0FnSUNzanR2OWR3EAE,Chiara Graziosi,1,7,"(Translated by Google) Let me start by saying that I cannot rate the food because twice I booked correctly through Google and twice they bounced my booking. About two weeks ago I booked on Saturday afternoon for the same evening at 8 pm, …",1,a,year,365,-1,False
Sciuscià Milano,ChIJBTasMz7BhkcRDmqooZSM8jk,2.0,4.3,697,True,True,True,False,False,ChdDSUhNMG9nS0VJQ0FnSUNzanBYVC1nRRAB,Anna Picciallo,0,38,,3,a,year,365,-1,False
Sciuscià Milano,ChIJBTasMz7BhkcRDmqooZSM8jk,2.0,4.3,697,True,True,True,False,False,ChZDSUhNMG9nS0VJQ0FnSUNzNXU2S013EAE,Carmine Longobardi,0,11,,3,a,year,365,-1,False
Sciuscià Milano,ChIJBTasMz7BhkcRDmqooZSM8jk,2.0,4.3,697,True,True,True,False,False,ChdDSUhNMG9nS0VJQ0FnSUNzaHVudXhBRRAB,Anna Fanara,0,9,"(Translated by Google) Original Neapolitan pastry. I love zeppole, zeppoline of San Giuseppe, the staples and what about the babà?!? In short, you have to go! (Original) Pasticceria napoletana originale. Adoro le zeppole, zeppoline di San Giuseppe, le graffe da sballo e che dire del babà?!? Insomma dovete andarci!",5,a,year,365,-1,False
Sciuscià Milano,ChIJBTasMz7BhkcRDmqooZSM8jk,2.0,4.3,697,True,True,True,False,False,ChdDSUhNMG9nS0VJQ0FnSUNzLXQtSmtnRRAB,Carola Di Bello,1,5,,5,a,year,365,-1,False
Sciuscià Milano,ChIJBTasMz7BhkcRDmqooZSM8jk,2.0,4.3,697,True,True,True,False,False,ChdDSUhNMG9nS0VJQ0FnSUNzdXVqTnVBRRAB,Fulvio Chiarelli,0,35,,5,a,year,365,-1,False
Sciuscià Milano,ChIJBTasMz7BhkcRDmqooZSM8jk,2.0,4.3,697,True,True,True,False,False,ChdDSUhNMG9nS0VJQ0FnSUNzekotWHVRRRAB,Giusy Cazzaniga,1,13,"(Translated by Google) Very good pizza, very tasty Neapolitan desserts, very kind staff, very low price, recommended (Original) Pizza molto buona, dolci napoletani molto sfiziosi, personale gentilissimo, prezzo molto contenuto, consigliato",5,a,year,365,-1,False
Sciuscià Milano,ChIJBTasMz7BhkcRDmqooZSM8jk,2.0,4.3,697,True,True,True,False,False,ChZDSUhNMG9nS0VJQ0FnSUNzekpHaGF3EAE,Pino Angelillo,1,1,(Translated by Google) Courtesy and kindness are accompanied by good food. (Original) Cortesia e gentilezza si accompagnano al buon cibo.,4,a,year,365,-1,False
Sciuscià Milano,ChIJBTasMz7BhkcRDmqooZSM8jk,2.0,4.3,697,True,True,True,False,False,ChZDSUhNMG9nS0VJQ0FnSUNzcFBDMEtBEAE,Mirco Sarcoli,0,78,,4,a,year,365,-1,False
Sciuscià Milano,ChIJBTasMz7BhkcRDmqooZSM8jk,2.0,4.3,697,True,True,True,False,False,ChdDSUhNMG9nS0VJQ0FnSUNzbUthb3p3RRAB,Bishoy Nasr,1,4,,3,a,year,365,-1,False
Sciuscià Milano,ChIJBTasMz7BhkcRDmqooZSM8jk,2.0,4.3,697,True,True,True,False,False,ChZDSUhNMG9nS0VJQ0FnSUNzOFA2VWNnEAE,Rosamaria Pirozzi,0,0,,4,a,year,365,-1,False
Sciuscià Milano,ChIJBTasMz7BhkcRDmqooZSM8jk,2.0,4.3,697,True,True,True,False,False,ChdDSUhNMG9nS0VJQ0FnSUNzOE83eDJBRRAB,Michele Gerace,1,2,,5,a,year,365,-1,False
Sciuscià Milano,ChIJBTasMz7BhkcRDmqooZSM8jk,2.0,4.3,697,True,True,True,False,False,ChdDSUhNMG9nS0VJQ0FnSUNzOEpEbXZBRRAB,mauro mastro,0,0,,3,a,year,365,-1,False
Sciuscià Milano,ChIJBTasMz7BhkcRDmqooZSM8jk,2.0,4.3,697,True,True,True,False,False,ChdDSUhNMG9nS0VJQ0FnSUNzNFB6VjJnRRAB,Alberto Comerro,0,192,(Translated by Google) Great. You eat very well. Fair prices (Original) Ottimo. Si mangia molto bene. Prezzi giusti,4,a,year,365,-1,False
Sciuscià Milano,ChIJBTasMz7BhkcRDmqooZSM8jk,2.0,4.3,697,True,True,True,False,False,ChZDSUhNMG9nS0VJQ0FnSUNzb1BLdllBEAE,Augusto Paleari,0,10,"(Translated by Google) Always friendly and kind, stupe and delicious dishes !!! (Original) Sempre cordiali e gentili, piatti stupe di e buonissimi!!!",5,a,year,365,-1,False
Sciuscià Milano,ChIJBTasMz7BhkcRDmqooZSM8jk,2.0,4.3,697,True,True,True,False,False,ChZDSUhNMG9nS0VJQ0FnSUNzd01DMklnEAE,Gianluca Della Porta,0,35,,5,a,year,365,-1,False
Sciuscià Milano,ChIJBTasMz7BhkcRDmqooZSM8jk,2.0,4.3,697,True,True,True,False,False,ChZDSUhNMG9nS0VJQ0FnSUNzZ0tPOGVREAE,Chiara Sala,1,2,,5,a,year,365,-1,False
Sciuscià Milano,ChIJBTasMz7BhkcRDmqooZSM8jk,2.0,4.3,697,True,True,True,False,False,ChdDSUhNMG9nS0VJQ0FnSURNbDd2S3N3RRAB,Luisa Giannetti,0,59,"(Translated by Google) ""Here the coffee becomes the art that accompanies the smile, the babá, the pastiere and the brioches that come out triumphant every morning for the joy of the customers who are pampered, because as the owner says' we …",4,a,year,365,-1,False
Sciuscià Milano,ChIJBTasMz7BhkcRDmqooZSM8jk,2.0,4.3,697,True,True,True,False,False,ChdDSUhNMG9nS0VJQ0FnSURNaF9Memp3RRAB,Marinella Pirani,0,51,(Translated by Google) Excellent fish cuisine !! (Original) Ottima cucina di pesce!!da ritornare assolutamente!!,5,a,year,365,-1,False
Sciuscià Milano,ChIJBTasMz7BhkcRDmqooZSM8jk,2.0,4.3,697,True,True,True,False,False,ChdDSUhNMG9nS0VJQ0FnSURNcV9fTGdnRRAB,Giovanni Don,1,1,"(Translated by Google) Because all the staff including the owner are very kind, the prices are very modest, the food is excellent (Original) Perché tutto il personale compreso il proprietario sono gentilissimi il prezzi e' molto modesto il mangiare è ottimo",5,a,year,365,-1,False
Sciuscià Milano,ChIJBTasMz7BhkcRDmqooZSM8jk,2.0,4.3,697,True,True,True,False,False,ChdDSUhNMG9nS0VJQ0FnSURNaTc3VzFnRRAB,Antonio Rossi Primerano,0,43,(Translated by Google) As good as ever! (Original) Buono come sempre!,5,a,year,365,-1,False
Sciuscià Milano,ChIJBTasMz7BhkcRDmqooZSM8jk,2.0,4.3,697,True,True,True,False,False,ChZDSUhNMG9nS0VJQ0FnSURNazlDdFlnEAE,Cristina,0,0,,5,a,year,365,-1,False
Sciuscià Milano,ChIJBTasMz7BhkcRDmqooZSM8jk,2.0,4.3,697,True,True,True,False,False,ChZDSUhNMG9nS0VJQ0FnSURNbmFPV0VnEAE,Salvatore Ciaramitaro,0,14,,5,a,year,365,-1,False
Sciuscià Milano,ChIJBTasMz7BhkcRDmqooZSM8jk,2.0,4.3,697,True,True,True,False,False,ChdDSUhNMG9nS0VJQ0FnSURNN1l1ZnVnRRAB,Maurizio Bassi,1,3,,2,a,year,365,-1,False
Sciuscià Milano,ChIJBTasMz7BhkcRDmqooZSM8jk,2.0,4.3,697,True,True,True,False,False,ChZDSUhNMG9nS0VJQ0FnSURNcmFLREp3EAE,Tommaso Casubolo,0,69,(Translated by Google) Excellent .... very good value for money .... good and light pizza (Original) Ottimo.... buonissimo rapporto qualità prezzo....pizza buona e leggera,5,a,year,365,-1,False
Sciuscià Milano,ChIJBTasMz7BhkcRDmqooZSM8jk,2.0,4.3,697,True,True,True,False,False,ChZDSUhNMG9nS0VJQ0FnSURNLWVPaVJ3EAE,Marco Ferri,0,0,,5,a,year,365,-1,False
